instance_id,constructor,benchmark,domain,g_ibp,unstable_fraction,margin_hat_min,a_tau,d_eff,y_timeout,delta,delta_sd,delta_lo,delta_hi
dc_cnn24,Deep Contractive,sweep_all,synthetic,0.9850380813710489,0.7668805803571429,10.468095779418945,6.393590753950631,21.586878705181395,0,0.0007527402786927035,0.002142402699868352,-0.002125530880832227,0.00656871868553687
dc_cnn25,Deep Contractive,sweep_all,synthetic,0.985038093638712,0.7668805803571429,10.468104362487793,6.396929655216146,22.898761827522684,0,0.001579626492696992,0.0023419841568531343,-0.0017987702525538842,0.006792643454318941
dc_cnn26,Deep Contractive,sweep_all,synthetic,0.9765110144805996,0.7791573660714286,8.643367767333984,6.371611847231857,19.90189775686817,0,-0.0002869540277397923,0.001403826126461287,-0.002733782944337173,0.0026868136960234447
dc_cnn27,Deep Contractive,sweep_all,synthetic,0.9867619949237584,0.7791573660714286,8.553546905517578,6.385194398997726,17.108100225558534,0,0.002267484564023717,0.001651382134266072,-0.0018215693981753793,0.004952304406635284
dc_cnn28,Deep Contractive,sweep_all,synthetic,0.986762059865949,0.7791573660714286,8.5535888671875,6.375024819828097,17.60138440506563,0,0.00035661068568574304,0.0015522358611376335,-0.002586842187996684,0.003061580493795292
dc_cnn29,Deep Contractive,sweep_all,synthetic,0.9867620155872517,0.7791573660714286,8.553560256958008,6.380122536899765,18.07658491588982,0,0.0007328884162966245,0.0015956706748147056,-0.0023985856151909875,0.0036873442684261914
dc_cnn30,Deep Contractive,sweep_all,synthetic,0.9867620554380927,0.7791573660714286,8.55358600616455,6.3835066348840055,18.29254446255188,0,0.0007328884162966245,0.0016826393445258997,-0.0020794504260105797,0.0043682996105292885
dc_cnn31,Deep Contractive,sweep_all,synthetic,0.9165460376286518,0.5029296875,218.73361206054688,5.814130531825066,6.915454793292204,0,0.0014073364953037148,0.003562877575841481,-0.0024264043301289056,0.010441872539044307
dc_cnn32,Deep Contractive,sweep_all,synthetic,0.9826667883855572,0.7169363839285714,67.64002990722656,5.929589143389895,10.083177225947475,0,-0.0002579855331285967,0.0016243822775372247,-0.0022199393729910185,0.0037581228687741048
dc_cnn33,Deep Contractive,sweep_all,synthetic,0.9850380813710489,0.7668805803571429,10.468095779418945,6.391917113392602,22.94875292699445,0,-0.00013471541671583424,0.0021613998445380008,-0.0018551405268922092,0.006790879362498173
dc_cnn34,Deep Contractive,sweep_all,synthetic,0.4494145424453241,0.7642299107142857,0.2740307152271271,5.3706380281276624,4.079455286291831,0,-0.0004225414389650139,0.0024095565803375005,-0.0031882907060751605,0.008112074575848423
