verifier,scenario,feature,std_coef,odds_ratio,nonzero_freq,sign_consistency,median_coef
abcrown,combined,n_softmax,0.0,1.0,0.2,1.0,0.0
abcrown,combined,n_pow,0.0,1.0,0.3,0.7222222222222222,0.0
abcrown,combined,graph_depth,-0.2690784135645071,0.764083338800907,1.0,1.0,-0.24269476508370091
abcrown,combined,n_hidden_layers,0.0,1.0,0.06666666666666667,1.0,0.0
abcrown,combined,max_hidden_width,0.32651617568880437,1.3861306712000465,0.9833333333333333,1.0,0.280683626287621
abcrown,combined,onnx_file_bytes,0.12358686474483294,1.131548291926807,0.95,1.0,0.13273403824845215
abcrown,combined,arch_MLP,0.0,1.0,0.4166666666666667,0.72,0.0
abcrown,combined,arch_CNN,0.0,1.0,0.48333333333333334,0.5172413793103449,0.0
abcrown,combined,arch_ATTENTION,0.0,1.0,0.2,1.0,0.0
abcrown,combined,arch_POLYNOMIAL,0.0,1.0,0.3,0.7222222222222222,0.0
abcrown,combined,arch_HYBRID,0.0,1.0,0.0,0.0,0.0
abcrown,combined,arch_OTHER,0.0,1.0,0.0,0.0,0.0
abcrown,combined,has_conv,0.0,1.0,0.48333333333333334,0.5172413793103449,0.0
abcrown,combined,has_softmax,0.0,1.0,0.2,1.0,0.0
abcrown,combined,has_add_residual,0.0,1.0,0.4166666666666667,1.0,0.0
abcrown,combined,has_pow,0.0,1.0,0.3,0.7222222222222222,0.0
abcrown,combined,margin_hat_min,0.07215643858344378,1.0748234747742516,0.8833333333333333,0.8490566037735849,0.08115846481519234
abcrown,combined,g_ibp,0.8441504615203121,2.3260009476680437,1.0,1.0,0.8510222653440884
abcrown,combined,unstable_fraction,0.26646195575955545,1.3053379278006907,0.9333333333333333,1.0,0.24460412452550262
abcrown,combined,a_tau,-0.07397128827540611,0.9286983579899839,0.7,0.7380952380952381,-0.006944522580771067
abcrown,combined,d_eff,0.2011645194213895,1.2228259338904437,0.9666666666666667,1.0,0.21862864528688575
neuralsat,synthetic,input_dim,0.673809230903997,1.9616956580776679,1.0,0.9833333333333333,0.5593806565950559
neuralsat,synthetic,output_dim,0.2531961118878424,1.2881358708229034,0.9666666666666667,0.9827586206896551,0.3275335163723099
neuralsat,synthetic,n_param_total,0.29806188343125195,1.3472451574530107,0.8,0.9375,0.2670777850471531
neuralsat,synthetic,n_nodes,-0.8894669371855493,0.4108747164191873,1.0,1.0,-0.898201835764925
neuralsat,synthetic,n_gemm_matmul,0.6958709173641314,2.0054548990907066,1.0,1.0,0.6789669512981248
neuralsat,synthetic,n_conv,-0.5056276260605894,0.6031269184401179,1.0,1.0,-0.5004523624057517
