instance_id,status,wall_time_s,rc,construction,seed
dc_cnn2,UNSAT,53.601079,0,cnn.deep_contractive_cnn,0
dc_cnn3,UNSAT,85.972535,0,cnn.deep_contractive_cnn,0
dc_cnn4,UNSAT,84.827284,0,cnn.deep_contractive_cnn,0
dc_cnn5,UNSAT,101.141866,0,cnn.deep_contractive_cnn,0
dc_cnn6,UNSAT,42.434476,0,cnn.deep_contractive_cnn,1
dc_cnn7,UNSAT,53.728148,0,cnn.deep_contractive_cnn,1
dc_cnn8,UNSAT,63.026577,0,cnn.deep_contractive_cnn,1
dc_cnn9,UNSAT,81.026168,0,cnn.deep_contractive_cnn,1
dc_cnn10,UNSAT,97.468272,0,cnn.deep_contractive_cnn,1
dc_cnn11,UNSAT,63.350570,0,cnn.deep_contractive_cnn,0
dc_cnn12,UNSAT,68.321978,0,cnn.deep_contractive_cnn,0
dc_cnn13,UNSAT,66.053827,0,cnn.deep_contractive_cnn,0
dc_cnn14,UNSAT,64.993821,0,cnn.deep_contractive_cnn,0
dc_cnn15,UNSAT,61.761742,0,cnn.deep_contractive_cnn,0
dc_cnn16,UNSAT,61.580941,0,cnn.deep_contractive_cnn,1
dc_cnn17,UNSAT,63.454668,0,cnn.deep_contractive_cnn,1
dc_cnn18,UNSAT,62.353935,0,cnn.deep_contractive_cnn,1
dc_cnn19,UNSAT,64.930082,0,cnn.deep_contractive_cnn,1
dc_cnn20,UNSAT,67.257918,0,cnn.deep_contractive_cnn,1
dc_cnn21,UNSAT,64.813803,0,cnn.deep_contractive_cnn,0
dc_cnn22,UNSAT,64.461876,0,cnn.deep_contractive_cnn,0
dc_cnn23,UNSAT,63.790934,0,cnn.deep_contractive_cnn,0
dc_cnn24,UNSAT,63.392616,0,cnn.deep_contractive_cnn,0
dc_cnn25,UNSAT,64.758316,0,cnn.deep_contractive_cnn,0
dc_cnn26,UNSAT,63.390687,0,cnn.deep_contractive_cnn,1
dc_cnn27,UNSAT,65.048670,0,cnn.deep_contractive_cnn,1
dc_cnn28,UNSAT,64.242837,0,cnn.deep_contractive_cnn,1
dc_cnn29,UNSAT,62.976717,0,cnn.deep_contractive_cnn,1
dc_cnn30,UNSAT,68.341847,0,cnn.deep_contractive_cnn,1
dc_cnn31,UNSAT,51.402943,0,cnn.deep_contractive_cnn,0
dc_cnn32,UNSAT,70.012806,0,cnn.deep_contractive_cnn,0
dc_cnn33,UNSAT,87.132730,0,cnn.deep_contractive_cnn,0
dc_cnn34,UNSAT,51.127277,0,cnn.deep_contractive_cnn,0
dc_cnn35,UNSAT,47.555024,0,cnn.deep_contractive_cnn,0
dc_cnn36,UNSAT,59.252530,0,cnn.deep_contractive_cnn,1
dc_cnn37,UNSAT,43.343399,0,cnn.deep_contractive_cnn,1
dc_cnn38,UNSAT,48.728862,0,cnn.deep_contractive_cnn,1
